-6.0012	-64.66164
-6.03535	-64.68609
-6.0451	-64.48239
-5.97925	-62.32315
-5.78902	-59.22689
-5.62805	-55.56842
-5.40854	-51.93439
-5.18416	-48.46332
-4.98905	-45.03299
-4.8232	-41.58636
-4.5915	-38.43307
-4.38175	-34.66052
-4.1403	-31.40945
-3.94275	-28.42726
-3.75983	-25.3473
-3.5574	-21.95771
-3.35984	-18.82071
-3.17448	-16.05037
-2.94766	-13.10893
-2.75499	-10.62377
-2.58183	-7.89418
-2.3672	-5.33569
-2.1355	-2.96461
-1.95502	-0.60982
-1.78673	1.89773
-1.54528	4.17175
-1.32822	6.30311
-1.15749	8.19113
-0.95506	10.15467
-0.74043	12.14339
-0.56239	13.99784
-0.34777	15.89425
-0.1307	17.5641
0.05466	19.43534
0.27904	21.20588
0.44976	22.80021
0.64488	24.11763
0.87901	25.77909
1.06681	27.04616
1.31314	28.5314
1.48631	29.70617
1.70825	31.07393
1.88385	32.1564
2.10579	33.44025
2.3131	34.56467
2.52285	35.77301
2.70089	36.62891
2.93259	37.83724
3.14722	38.90292
3.35697	40.2623
3.49842	41.5042
3.72037	42.74609
3.8789	44.23973
4.06913	45.82566
4.30327	47.46195
4.51546	48.91362
4.7374	50.60865
4.96178	52.26171
5.10568	53.98191
5.31055	55.86993
5.53005	57.79151
5.73492	59.68792
6.01784	61.59273
6.11295	62.90175
6.13246	62.38989
6.17393	61.91159
6.16905	61.55916
6.18856	61.34099
6.17393	61.22351
6.17149	61.05569
6.17393	60.88786
6.191	60.62774
6.20319	60.54383
6.18612	60.32565
6.15929	60.2837
6.15929	60.183
6.21295	60.11587
6.20075	60.01518
6.20075	59.96483
6.17637	60.02357
6.17637	59.75505
6.15442	59.86414
6.18124	59.72988
6.15442	59.67114
6.14466	59.55366
6.17393	59.40262
6.16905	59.59562
6.23734	59.45297
6.16661	59.34388
6.18124	58.72294
5.94223	54.14134
5.76906	50.13874
5.552	46.455
5.36176	42.99783
5.20567	39.66652
4.94471	36.88064
4.73984	34.12833
4.54716	31.31728
4.3301	28.74957
4.17888	26.40004
3.95694	24.08407
3.73744	21.90235
3.57159	19.43534
3.34477	17.22006
3.11795	15.07192
2.97161	12.53777
2.74479	10.25537
2.48383	8.00653
2.30823	5.68216
2.10579	3.50045
1.93507	1.19287
1.74971	-0.99278
1.48631	-2.94016
1.29851	-5.0831
1.12047	-7.07937
0.92535	-9.13268
0.70585	-11.06377
0.48635	-12.75041
0.30343	-14.71409
0.11807	-16.51481
-0.05022	-18.38072
-0.28435	-20.22218
-0.538	-22.10437
-0.68434	-24.32064
-0.9136	-26.30877
-1.12822	-27.99542
-1.31358	-29.86947
-1.51601	-31.80055
-1.72088	-33.76423
-1.91844	-35.37755
-2.15501	-37.18642
-2.37939	-38.64492
-2.54036	-40.26638
-2.78182	-41.60266
-2.95986	-43.03672
-3.14766	-44.45448
-3.31838	-45.87224
-3.56471	-47.24111
-3.75739	-48.68331
-3.95006	-50.207
-4.15737	-51.53513
-4.30371	-53.10771
-4.52321	-54.59065
-4.68174	-56.12249
-4.95246	-57.5321
-5.16221	-59.07208
-5.36464	-60.54688
-5.56951	-61.87501
-5.74024	-63.23573
-5.98169	-64.47424
-5.99876	-64.49868
-6.05486	-64.1972
-6.04998	-63.85499
-6.06949	-63.41499
-6.08413	-63.27647
-6.06218	-62.9587
-6.06705	-62.85278
-6.04754	-62.68167
-6.07681	-62.39648
-6.05486	-62.29056
-6.03535	-62.19278
-6.02071	-62.11945
-6.03779	-61.98908
-6.02803	-61.87501
-6.0573	-61.84242
-5.9134	-59.67504
-5.79633	-56.42396
-5.5939	-53.04252
-5.36708	-49.60404
-5.18904	-46.16557
-4.98173	-42.93894
-4.76954	-39.27232
-4.57443	-36.08643
-4.35249	-32.8435
-4.16225	-29.74725
-3.9525	-26.28432
-3.79641	-23.2451
-3.54032	-20.14884
-3.35497	-17.27258
-3.14766	-14.4941
-2.94279	-11.7645
-2.74279	-9.2549
-2.57207	-6.78604
-2.35988	-4.43126
-2.11843	-2.06017
-1.95258	0.06006
-1.73796	2.4012
-1.5087	4.39831
-1.34041	6.38702
-1.12335	8.21631
-0.93555	10.0372
-0.71848	11.942
-0.52093	13.56989
-0.30874	15.24813
-0.09412	16.85924
0.02295	17.82423
0.01319	17.53893
0.04978	17.30398
0.09612	17.40467
0.03027	17.16972
0.06929	17.03546
0.03514	16.91798
0.03271	16.71659
0.04978	16.8005
-0.01119	16.75016
0.07661	16.52359
0.05222	16.43968
-0.01851	16.44807
0.0449	16.49003
0.0449	16.37255
0.03271	16.25508
0.06441	16.43968
0.04246	16.29703
-0.01607	16.19634
0.01807	16.15438
0.06929	15.99495
0.04002	16.02012
0.02539	16.05369
-0.02339	16.1376
0.07173	17.61445
0.24245	19.88007
0.40098	21.35693
0.60829	22.9093
0.79121	24.46167
1.06193	25.79587
1.21803	27.31468
1.46192	28.56497
1.65459	29.84882
1.81068	31.05715
2.07653	32.13123
2.22774	33.18013
2.52041	34.24581
2.67407	35.37862
2.85211	36.38556
3.08381	37.56033
3.29599	38.55049
3.46428	39.74204
3.66915	41.16855
3.8789	42.51114
4.06913	43.91247
4.29107	45.4061
4.46424	46.97526
4.67399	48.51924
4.87398	50.19748
5.11299	52.02676
5.29835	53.85604
5.4959	55.65176
5.68126	57.6153
5.87394	59.62079
6.13246	61.74377
6.34953	63.59822
6.54464	64.99116
6.73	66.54353
7.02999	67.88612
7.17389	68.93502
7.36656	70.23566
7.56655	71.14191
7.80801	72.18242
7.93971	73.02993
8.1397	73.30684
8.17872	72.59359
8.18848	71.86355
8.1958	71.3433
8.23482	71.09156
8.17141	70.81465
8.1958	70.51257
8.22263	70.1937
8.23238	69.94197
8.21043	69.78254
8.21287	69.50563
8.21043	69.38815
8.16409	69.39654
8.19336	69.13641
8.21287	69.11124
8.25189	68.96859
8.2275	68.83433
8.20555	68.6749
8.2714	68.58259
8.2714	68.56581
8.21287	68.43155
8.23482	68.2889
8.1958	68.20499
8.20068	68.28051
8.24214	68.1966
8.18848	68.12947
8.21531	68.07912
8.14946	67.89452
8.20799	67.99521
8.19824	67.8106
8.21043	67.77704
8.18604	67.69313
8.1958	67.60082
8.20555	67.5253
8.19092	67.55887
8.19824	67.45817
8.21043	67.3407
8.18604	67.41622
8.1519	67.30713
8.18848	67.29035
8.17385	67.20644
8.19092	67.20644
8.20799	67.18126
8.18116	67.24
8.18848	67.03022
8.18116	67.08057
8.17629	67.03022
8.17872	67.1477
8.21043	66.97988
8.18116	66.92114
